sample_id,sample_name,biosample,sample_description,latitude,longitude,geolocation,biome,biome_feature,biome_material,assembly_run_ids,study_id
ERS1217119,DTU2016-1167-PRJ1066-RD-Sewage-70_S9_L001,SAMEA4046009,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023731;ERR1470830,MGYS00001135
ERS1230340,DTU2016-1173-PRJ1066-RA-Sewage-86_S15_L001,SAMEA4059230,Danish sewage,55.6085,12.4505,Denmark,,,,ERZ1023755;ERR1512988,MGYS00001135
ERS1230345,DTU2016-1490-PRJ1066-RA-Sewage-52_S3_L001,SAMEA4059235,Danish sewage,55.6085,12.4505,Denmark,,,,ERZ1023760;ERR1512993,MGYS00001135
ERS1234045,DTU2016-1571-PRJ1066-RD-Sewage-96_S12_L001,SAMEA4062935,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023821;ERR1514429,MGYS00001135
ERS1243513,DTU2016-1606-PRJ1066-RL-Sewage-102_S6,SAMEA4072403,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023840;ERR1525437,MGYS00001135
ERS1243514,DTU2016-1609-PRJ1066-RD-Sewage-104_S8,SAMEA4072404,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023844;ERR1525438,MGYS00001135
ERS1243516,DTU2016-1611-PRJ1066-RL-Sewage-106_S10,SAMEA4072406,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023851;ERR1525440,MGYS00001135
ERS1243520,DTU2016-1615-PRJ1066-RL-Sewage-50_S14,SAMEA4072410,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023868;ERR1525444,MGYS00001135
ERS1230339,DTU2016-1171-PRJ1066-RD-Sewage-84_S13_L001,SAMEA4059229,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023750;ERR1512987,MGYS00001135
ERS1230350,DTU2016-1496-PRJ1066-RL-Sewage-87_S9_L001,SAMEA4059240,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023777;ERR1512998,MGYS00001135
ERS1215574,DTU2016-1134-PRJ1066-RL-Sewage-62_S2_L001,SAMEA4044464,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023628;ERR1467142,MGYS00001135
ERS1215580,DTU2016-1140-PRJ1066-RD-Sewage-74_S8_L001,SAMEA4044470,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023656;ERR1467148,MGYS00001135
ERS1215581,DTU2016-1141-PRJ1066-RD-Sewage-75_S9_L001,SAMEA4044471,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023661;ERR1467149,MGYS00001135
ERS1230336,DTU2016-1168-PRJ1066-RD-Sewage-71_S10_L001,SAMEA4059226,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023737;ERR1512984,MGYS00001135
ERS1234044,DTU2016-1570-PRJ1066-RL-Sewage-95_S11_L001,SAMEA4062934,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023815;ERR1514428,MGYS00001135
ERS1243519,DTU2016-1614-PRJ1066-RD-Sewage-31_S13,SAMEA4072409,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023864;ERR1525443,MGYS00001135
ERS1215582,DTU2016-1142-PRJ1066-RD-Sewage-76_S10_L001,SAMEA4044472,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023667;ERR1467150,MGYS00001135
ERS1217113,DTU2016-1161-PRJ1066-RL-Sewage-59_S3_L001,SAMEA4046003,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023700;ERR1470824,MGYS00001135
ERS1234046,DTU2016-1578-PRJ1066-RD-Sewage-103_S19_L001,SAMEA4062936,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023827;ERR1514430,MGYS00001135
ERS1243521,DTU2016-1616-PRJ1066-RA-Sewage-8_S15,SAMEA4072411,Danish sewage,55.6085,12.4505,Denmark,,,,ERZ1023875;ERR1525445,MGYS00001135
ERS1230349,DTU2016-1494-PRJ1066-RD-Sewage-66_S7_L001,SAMEA4059239,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023773;ERR1512997,MGYS00001135
ERS1234043,DTU2016-1569-PRJ1066-RD-Sewage-94_S10_L001,SAMEA4062933,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023811;ERR1514427,MGYS00001135
ERS1215576,DTU2016-1136-PRJ1066-RL-Sewage-64_S4_L001,SAMEA4044466,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023637;ERR1467144,MGYS00001135
ERS1215577,DTU2016-1137-PRJ1066-RL-Sewage-65_S5_L001,SAMEA4044467,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023642;ERR1467145,MGYS00001135
ERS1215583,DTU2016-1143-PRJ1066-RD-Sewage-77_S11_L001,SAMEA4044473,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023671;ERR1467151,MGYS00001135
ERS1217111,DTU2016-1159-PRJ1066-RL-Sewage-57_S1_L001,SAMEA4046001,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023689;ERR1470822,MGYS00001135
ERS1217117,DTU2016-1165-PRJ1066-RD-Sewage-68_S7_L001,SAMEA4046007,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023721;ERR1470828,MGYS00001135
ERS1230364,DTU2016-1535-PRJ1066-RD-Sewage-89_S2_L001,SAMEA4059254,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023787;ERR1513003,MGYS00001135
ERS1230338,DTU2016-1170-PRJ1066-RD-Sewage-83_S12_L001,SAMEA4059228,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023745;ERR1512986,MGYS00001135
ERS1230346,DTU2016-1491-PRJ1066-RA-Sewage-53_S4_L001,SAMEA4059236,Danish sewage,55.6085,12.4505,Denmark,,,,ERZ1023765;ERR1512994,MGYS00001135
ERS1230368,DTU2016-1539-PRJ1066-RD-Sewage-93_S6_L001,SAMEA4059258,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023806;ERR1513007,MGYS00001135
ERS1243517,DTU2016-1612-PRJ1066-RL-Sewage-107_S11,SAMEA4072407,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023856;ERR1525441,MGYS00001135
ERS1243518,DTU2016-1613-PRJ1066-RD-Sewage-108_S12,SAMEA4072408,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023860;ERR1525442,MGYS00001135
ERS1215579,DTU2016-1139-PRJ1066-RD-Sewage-73_S7_L001,SAMEA4044469,Danish sewage,55.6405,12.5058,Denmark,,,,ERZ1023652;ERR1467147,MGYS00001135
ERS1215585,DTU2016-1145-PRJ1066-RL-Sewage-79_S13_L001,SAMEA4044475,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023681;ERR1467153,MGYS00001135
ERS1217115,DTU2016-1163-PRJ1066-RL-Sewage-61_S5_L001,SAMEA4046005,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023710;ERR1470826,MGYS00001135
ERS1217112,DTU2016-1160-PRJ1066-RL-Sewage-58_S2_L001,SAMEA4046002,Danish sewage,55.695,12.615,Denmark,,,,ERZ1023696;ERR1470823,MGYS00001135
ERS1215573,DTU2016-1133-PRJ1066-RA-Sewage-54_S1_L001,SAMEA4044463,Danish sewage,55.6085,12.4505,Denmark,,,,ERZ1023622;ERR1467141,MGYS00001135
ERS1230348,Danish sewage,SAMEA4059238,Danish sewage,55.695,12.615,Denmark,,,,ERR1512996,MGYS00001135
ERS1230363,Danish sewage,SAMEA4059253,Danish sewage,55.695,12.615,Denmark,,,,ERR1513002,MGYS00001135
ERS1230341,Danish sewage,SAMEA4059231,"Negative control sample for samples 57 - 61, 67-71, 82-86",55.695,12.615,Denmark,,,,ERR1512989,MGYS00001135
ERS1230342,Danish sewage,SAMEA4059232,Danish sewage,55.695,12.615,Denmark,,,,ERR1512990,MGYS00001135
ERS1230343,Danish sewage,SAMEA4059233,Danish sewage,55.6405,12.5058,Denmark,,,,ERR1512991,MGYS00001135
ERS1230344,Danish sewage,SAMEA4059234,Danish sewage,55.695,12.615,Denmark,,,,ERR1512992,MGYS00001135
ERS1230351,Danish sewage,SAMEA4059241,"Negative control for samples; 32, 51-53, 55-56, 66, 87-93",55.6405,12.5058,Denmark,,,,ERR1512999,MGYS00001135
ERS1230352,Danish sewage,SAMEA4059242,"Negative control for samples; 32, 51-53, 55-56, 66, 87-93",55.6405,12.5058,Denmark,,,,ERR1513000,MGYS00001135
ERS1230353,Danish sewage,SAMEA4059243,Danish sewage,55.6405,12.5058,Denmark,,,,ERR1513001,MGYS00001135
ERS1243511,Danish sewage,SAMEA4072401,Danish sewage,55.695,12.615,Denmark,,,,ERR1525435,MGYS00001135
ERS1426778,wastewater metagenome,SAMEA4527599,"Tirana, Albania",41.327,9.818,Albania,,,,ERR1725938;ERR2592244;ERR1713331;ERR1713331,MGYS00001312
ERS1426779,wastewater metagenome,SAMEA4527600,"Woden, Australia",35.345,149.095,Australia,,,,ERR2592245;ERR1713332;ERR1725939;ERR1725940;ERR2592328;ERR1713332,MGYS00001312
ERS1426780,wastewater metagenome,SAMEA4527601,"Melbourne, Australia",37.914,144.643,Australia,,,,ERR1725942;ERR1725943;ERR1725941;ERR1713333;ERR1725944;ERR1713333,MGYS00001312
ERS1426781,wastewater metagenome,SAMEA4527602,"Vienna, Austria",48.208,16.373,Austria,,,,ERR1725945;ERR1713334;ERR2592246;ERR1725946;ERR1713334,MGYS00001312
ERS1426782,wastewater metagenome,SAMEA4527603,"Sofia, Bulgaria",42.697,23.321,Bulgaria,,,,ERR2592247;ERR1725947;ERR1725948;ERR1713335;ERR1713335,MGYS00001312
ERS1426783,wastewater metagenome,SAMEA4527604,"Belem, Brasil",1.455,48.49,Brazil,,,,ERR1725949;ERR2592248;ERR1713336;ERR1713336,MGYS00001312
ERS1426784,wastewater metagenome,SAMEA4527605,"Belem, Brasil",1.455,48.49,Brazil,,,,ERR1713337;ERR1725950;ERR1725951;ERR1713337,MGYS00001312
ERS1426785,wastewater metagenome,SAMEA4527606,"Palapye, Botswana",22.551,27.114,Botswana,,,,ERR1725952;ERR1725953;ERR1713338;ERR2592249;ERR1713338,MGYS00001312
ERS1426786,wastewater metagenome,SAMEA4527607,"Regina, Canada",50.445,104.618,Canada,,,,ERR2592329;ERR1725954;ERR1713339;ERR1713339,MGYS00001312
ERS1426787,wastewater metagenome,SAMEA4527608,"Calgary, Canada",51.048,114.07,Canada,,,,ERR1725956;ERR1725957;ERR1725958;ERR1713340;ERR1725955;ERR1713340,MGYS00001312
ERS1426788,wastewater metagenome,SAMEA4527609,"Toronto, Canada",43.653,79.383,Canada,,,,ERR2592250;ERR1725960;ERR1725959;ERR1713341;ERR1713341,MGYS00001312
ERS1426789,wastewater metagenome,SAMEA4527610,"Ottawa, Canada",45.421,75.697,Canada,,,,ERR1713342;ERR1713342,MGYS00001312
ERS1426790,wastewater metagenome,SAMEA4527611,"Herrenschwanden, Switzerland",46.948,7.447,Switzerland,,,,ERR1725963;ERR2592331;ERR1725961;ERR1725964;ERR2592251;ERR1713343;ERR1725962;ERR1713343,MGYS00001312
ERS1426791,wastewater metagenome,SAMEA4527612,"Guangzhou, China",23.129,113.264,China,,,,ERR1713344;ERR1713344,MGYS00001312
ERS1426792,wastewater metagenome,SAMEA4527613,"Abidjan, Cote d''Ivoire",5.36,4.008,Cote d'Ivoire,,,,ERR2592252;ERR1725965;ERR1713345;ERR1713345,MGYS00001312
ERS1426793,wastewater metagenome,SAMEA4527614,"Mosquera, Colombia",4.706,74.23,Colombia,,,,ERR1713346;ERR1713346,MGYS00001312
ERS1426794,wastewater metagenome,SAMEA4527615,"Brno, Czech Republic",49.195,16.606,Czech Republic,,,,ERR2592253;ERR1725966;ERR1713347;ERR1713347,MGYS00001312
ERS1426795,wastewater metagenome,SAMEA4527616,"Berlin, Germany",52.52,13.405,Germany,,,,ERR1725968;ERR2592254;ERR2592332;ERR1725967;ERR1713348;ERR1713348,MGYS00001312
ERS1426796,wastewater metagenome,SAMEA4527617,"Copenhagen, Denmark",55.676,12.568,Denmark,,,,ERR1713349;ERR1713349,MGYS00001312
ERS1426797,wastewater metagenome,SAMEA4527618,"Copenhagen, Denmark",55.676,12.568,Denmark,,,,ERR1713350;ERR1713350,MGYS00001312
ERS1426798,wastewater metagenome,SAMEA4527619,"Copenhagen, Denmark",55.676,12.568,Denmark,,,,ERR1713351;ERR1713351,MGYS00001312
ERS1426799,wastewater metagenome,SAMEA4527620,"Quito, Ecuador",0.18,78.467,Ecuador,,,,ERR1713352;ERR1713352,MGYS00001312
ERS1426800,wastewater metagenome,SAMEA4527621,"San Cristobal Island, Galapagos, Ecuador",0.867,89.436,Ecuador,,,,ERR1713353;ERR2592333;ERR1713353,MGYS00001312
ERS1426801,wastewater metagenome,SAMEA4527622,"Barcelona, Spain",41.385,2.173,Spain,,,,ERR2592334;ERR1725971;ERR1725970;ERR1725972;ERR1713354;ERR1725969;ERR1713354,MGYS00001312
ERS1426802,wastewater metagenome,SAMEA4527623,"Addis Ababa, Ethiopia",8.98,38.757,Ethiopia,,,,ERR1713355;ERR1713355,MGYS00001312
ERS1426803,wastewater metagenome,SAMEA4527624,"Helsinki, Finland",60.169,24.938,Finland,,,,ERR1713356;ERR1725973;ERR2592255;ERR1713356,MGYS00001312
ERS1426804,wastewater metagenome,SAMEA4527625,"Tbilisi, Georgia",41.715,44.827,Georgia,,,,ERR1713357;ERR1725974;ERR1725975;ERR2592256;ERR1713357,MGYS00001312
ERS1426805,wastewater metagenome,SAMEA4527626,"Tamale, Ghana",9.432,0.848,Ghana,,,,ERR1713358;ERR1713358,MGYS00001312
ERS1426806,wastewater metagenome,SAMEA4527627,"Banjul, Gambia",13.454,16.579,Gambia,,,,ERR1713359;ERR1713359,MGYS00001312
ERS1426807,wastewater metagenome,SAMEA4527628,"Zagreb, Croatia",45.815,15.981,Croatia,,,,ERR1713360;ERR1725977;ERR1725976;ERR2592257;ERR2592335;ERR1713360,MGYS00001312
ERS1426808,wastewater metagenome,SAMEA4527629,"Budapest, Hungary",47.497,19.04,Hungary,,,,ERR1713361;ERR1713361,MGYS00001312
ERS1426809,wastewater metagenome,SAMEA4527630,"Cochin, India",9.931,76.267,India,,,,ERR1725978;ERR2592258;ERR1713362;ERR1713362,MGYS00001312
ERS1426810,wastewater metagenome,SAMEA4527631,"Galway, Ireland",53.27,9.056,Ireland,,,,ERR1725979;ERR1725980;ERR1713363;ERR1713363,MGYS00001312
ERS1426811,wastewater metagenome,SAMEA4527632,"Tehran, Iran",35.689,51.389,Iran,,,,ERR2592259;ERR1713364;ERR1725981;ERR1713364,MGYS00001312
ERS1426812,wastewater metagenome,SAMEA4527633,"Reykjavik, Iceland",64.126,21.817,Iceland,,,,ERR1725982;ERR1713365;ERR2592260;ERR1713365,MGYS00001312
ERS1426813,wastewater metagenome,SAMEA4527634,"Jerusalem, Israel",31.768,35.213,Israel,,,,ERR1725984;ERR1713366;ERR1725983;ERR1713366,MGYS00001312
ERS1426814,wastewater metagenome,SAMEA4527635,"Rome, Italy",41.902,12.496,Italy,,,,ERR1713367;ERR1713367,MGYS00001312
ERS1426815,wastewater metagenome,SAMEA4527636,"Almaty, Kazakhstan",43.222,76.851,Kazakhstan,,,,ERR1713368;ERR1713368,MGYS00001312
ERS1426816,wastewater metagenome,SAMEA4527637,"Nairobi, Kenya",1.292,36.821,Kenya,,,,ERR1713369;ERR1725986;ERR2592261;ERR1725985;ERR1713369,MGYS00001312
ERS1426817,wastewater metagenome,SAMEA4527638,"Phnom Penh, Cambodia",11.544,104.892,Cambodia,,,,ERR1713370;ERR1713370,MGYS00001312
ERS1426818,wastewater metagenome,SAMEA4527639,"Colombo, Sri Lanka",6.927,79.861,Sri Lanka,,,,ERR1713371;ERR1713371,MGYS00001312
ERS1426819,wastewater metagenome,SAMEA4527640,"Belvaux, Luxembourg",49.509,5.922,Luxembourg,,,,ERR1713372;ERR1713372,MGYS00001312
ERS1426820,wastewater metagenome,SAMEA4527641,"Riga, Latvia",56.949,24.105,Latvia,,,,ERR1725987;ERR1713373;ERR2592262;ERR2592336;ERR1713373,MGYS00001312
ERS1426821,wastewater metagenome,SAMEA4527642,"Chisinau, Moldova",47.01,28.863,Moldova,,,,ERR1725988;ERR1713374;ERR1725989;ERR1713374,MGYS00001312
ERS1426822,wastewater metagenome,SAMEA4527643,"Skopje, Republic of Macedonia",41.997,21.428,Macedonia,,,,ERR2592263;ERR1725990;ERR1713375;ERR1725991;ERR1713375,MGYS00001312
ERS1426823,wastewater metagenome,SAMEA4527644,"St. Venera, Malta",35.89,14.476,Malta,,,,ERR1725992;ERR1725993;ERR1713376;ERR1713376,MGYS00001312
ERS1426824,wastewater metagenome,SAMEA4527645,"Bedong, Malaysia",5.728,100.507,Malaysia,,,,ERR2592264;ERR1713377;ERR2592337;ERR1725995;ERR1725994;ERR1713377,MGYS00001312
ERS1426825,wastewater metagenome,SAMEA4527646,"Ibadan, Nigeria",7.377,3.947,Nigeria,,,,ERR2592265;ERR1713378;ERR1725996;ERR1713378,MGYS00001312
ERS1426826,wastewater metagenome,SAMEA4527647,"Bilthoven, The Netherlands",52.136,5.21,Netherlands,,,,ERR1725998;ERR2592338;ERR2592266;ERR1713379;ERR1725997;ERR1713379,MGYS00001312
ERS1426827,wastewater metagenome,SAMEA4527648,"Oslo, Norway",59.913,10.752,Norway,,,,ERR2592267;ERR1713380;ERR1725999;ERR1713380,MGYS00001312
ERS1426828,wastewater metagenome,SAMEA4527649,"Kathmandu, Nepal",27.717,85.324,Nepal,,,,ERR1713381;ERR1713381,MGYS00001312
ERS1426829,wastewater metagenome,SAMEA4527650,"Dunedin, New Zealand",45.878,170.502,New Zealand,,,,ERR1713382;ERR1713382,MGYS00001312
ERS1426830,wastewater metagenome,SAMEA4527651,"Pulawy, Poland",51.416,21.969,Poland,,,,ERR1713383;ERR1726000;ERR2592268;ERR1713383,MGYS00001312
ERS1426831,wastewater metagenome,SAMEA4527652,"Karachi, Pakistan",24.861,67.009,Pakistan,,,,ERR1713384;ERR1713384,MGYS00001312
ERS1426832,wastewater metagenome,SAMEA4527653,"Lima, Peru",12.046,77.042,Peru,,,,ERR1713385;ERR1713385,MGYS00001312
ERS1426833,wastewater metagenome,SAMEA4527654,"Dakar, Senegal",14.764,17.366,Senegal,,,,ERR1713386;ERR1713386,MGYS00001312
ERS1426834,wastewater metagenome,SAMEA4527655,"Singapore, Singapore",1.352,103.819,Singapore,,,,ERR1713387;ERR1726001;ERR2592269;ERR1713387,MGYS00001312
ERS1426835,wastewater metagenome,SAMEA4527656,"Belgrade, Serbia",44.786,20.448,Serbia,,,,ERR1726002;ERR1713388;ERR2592270;ERR1713388,MGYS00001312
ERS1426836,wastewater metagenome,SAMEA4527657,"Bratislava, Slovakia",48.148,17.107,Slovakia,,,,ERR1713389;ERR1726003;ERR1713389,MGYS00001312
ERS1426837,wastewater metagenome,SAMEA4527658,"Ljubljana, Slovenia",46.056,14.505,Slovenia,,,,ERR1713390;ERR2592271;ERR1726004;ERR1713390,MGYS00001312
ERS1426838,wastewater metagenome,SAMEA4527659,"Uppsala, Sweden",59.858,17.638,Sweden,,,,ERR1713391;ERR1713391,MGYS00001312
ERS1426839,wastewater metagenome,SAMEA4527660,"Gotheborg, Sweden",57.708,11.974,Sweden,,,,ERR1726005;ERR1713392;ERR1726006;ERR1713392,MGYS00001312
ERS1426840,wastewater metagenome,SAMEA4527661,"N''Djamena, Chad",12.134,15.055,Chad,,,,ERR2592272;ERR1726008;ERR1713393;ERR2592339;ERR1726007;ERR1713393,MGYS00001312
ERS1426841,wastewater metagenome,SAMEA4527662,"Lome, Togo",6.172,1.231,Togo,,,,ERR1713394;ERR1713394,MGYS00001312
ERS1426842,wastewater metagenome,SAMEA4527663,"Ankara, Turkey",39.933,32.859,Turkey,,,,ERR2592273;ERR1713395;ERR1726009;ERR1713395,MGYS00001312
ERS1426843,wastewater metagenome,SAMEA4527664,"Moshi, Tanzania",3.343,37.329,Tanzania,,,,ERR1713396;ERR1713396,MGYS00001312
ERS1426844,wastewater metagenome,SAMEA4527665,"Atlanta, GA, USA",33.749,84.388,USA,,,,ERR1713397;ERR1713397,MGYS00001312
ERS1426845,wastewater metagenome,SAMEA4527666,"Seattle,WA, USA",47.606,122.332,USA,,,,ERR1726010;ERR1713398;ERR1726011;ERR2592274;ERR1713398,MGYS00001312
ERS1426846,wastewater metagenome,SAMEA4527667,"Chicago, IL, USA",41.878,87.629,USA,,,,ERR1726014;ERR2592340;ERR1726012;ERR1713399;ERR1726015;ERR1726013;ERR2592275;ERR1713399,MGYS00001312
ERS1426847,wastewater metagenome,SAMEA4527668,"Portland,OR, USA",37.09,95.712,USA,,,,ERR2592276;ERR1713400;ERR1713400,MGYS00001312
ERS1426848,wastewater metagenome,SAMEA4527669,"El Paso, TX, USA",31.761,106.485,USA,,,,ERR1713401;ERR1726017;ERR2592277;ERR1726016;ERR1713401,MGYS00001312
ERS1426849,wastewater metagenome,SAMEA4527670,"El Paso, TX, USA",31.761,106.485,USA,,,,ERR1713402;ERR1726018;ERR1726019;ERR2592278;ERR1713402,MGYS00001312
ERS1426850,wastewater metagenome,SAMEA4527671,"El Paso, TX, USA",31.761,106.485,USA,,,,ERR1726023;ERR1726022;ERR2592341;ERR2592279;ERR1726021;ERR1713403;ERR1726020;ERR1713403,MGYS00001312
ERS1426851,wastewater metagenome,SAMEA4527672,"El Paso, TX, USA",31.761,106.485,USA,,,,ERR2592280;ERR1726028;ERR1726027;ERR1726025;ERR1713404;ERR1726026;ERR1726029;ERR2592342;ERR1726024;ERR1713404,MGYS00001312
ERS1426852,wastewater metagenome,SAMEA4527673,"South Adams County, CO, USA",39.887,104.828,USA,,,,ERR1713405;ERR1713405,MGYS00001312
ERS1426853,wastewater metagenome,SAMEA4527674,"Boulder, CO, USA",40.015,105.27,USA,,,,ERR1713406;ERR1713406,MGYS00001312
ERS1426854,wastewater metagenome,SAMEA4527675,"Ho Chi Minh, Vietnam",10.823,106.629,Viet Nam,,,,ERR1713407;ERR1713407,MGYS00001312
ERS1426855,wastewater metagenome,SAMEA4527676,"Pristina, Kosovo",42.662,42.662,Kosovo,,,,ERR1713408;ERR1713408,MGYS00001312
ERS1426856,wastewater metagenome,SAMEA4527677,"Johannesburg, South Africa",26.204,28.047,South Africa,,,,ERR1713409;ERR2592281;ERR1726030;ERR1713409,MGYS00001312
ERS1426857,wastewater metagenome,SAMEA4527678,"Lusaka, Zambia",15.387,28.322,Zambia,,,,ERR1726031;ERR2592282;ERR1713410;ERR1713410,MGYS00001312
ERS1426858,wastewater metagenome,SAMEA4527679,"Kitwe, Zambia",12.823,28.217,Zambia,,,,ERR1726033;ERR1726034;ERR1713411;ERR2592343;ERR2592283;ERR1726032;ERR1726035;ERR1713411,MGYS00001312
ERS1100423,sewage sludge soil,SAMEA3913289,sewage sludge soil,120.5,30.5,China,sewage sludge,sewage sludge,sewage sludge,ERR1341804,MGYS00000648
ERS1100422,sewage sludge soil,SAMEA3913288,sewage sludge soil,120.5,30.5,China,sewage sludge,sewage sludge,sewage sludge,ERR1341803,MGYS00000648
ERS2753749,AD.NFC_W90.READ1 Taxonomy ID:256318,SAMEA4934959,AD.NFC_W90.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808645,MGYS00005055
ERS2753750,WT.NFC_W84.READ1 Taxonomy ID:256318,SAMEA4934960,WT.NFC_W84.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808646,MGYS00005055
ERS2753751,AD.NFC_W90.READ2 Taxonomy ID:256318,SAMEA4934961,AD.NFC_W90.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808647,MGYS00005055
ERS2753752,TE.NFC_W82.READ1 Taxonomy ID:256318,SAMEA4934962,TE.NFC_W82.READ1 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808648,MGYS00005055
ERS2753753,TU.NFC_W92.READ2 Taxonomy ID:256318,SAMEA4934963,TU.NFC_W92.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808649,MGYS00005055
ERS2753754,TE.NFC_W82.READ2 Taxonomy ID:256318,SAMEA4934964,TE.NFC_W82.READ2 Taxonomy ID:256318,46.8182,8.2275,Switzerland,aquatic biome,wastewater treatment plant,water,ERR2808650,MGYS00005055
